groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
3,11,2,19,2,formal,313,120,0.03,0.6,square,stranger,j,j,0.234337499947287,1
3,11,2,19,2,formal,314,120,0.03,0.6,circle,self,j,j,0.234396200045012,1
3,11,2,19,2,formal,315,120,0.03,0.6,square,self,f,j,0.234270700020716,0
3,11,2,19,2,formal,316,120,0.03,0.6,circle,stranger,f,f,0.234141399967484,1
3,11,2,19,2,formal,317,120,0.03,0.6,square,self,f,j,0.234316500020213,0
3,11,2,19,2,formal,318,120,0.03,0.6,circle,stranger,f,j,0.234565799939446,0
3,11,2,19,2,formal,319,120,0.03,0.6,circle,self,j,j,0.234533999930136,1
3,11,2,19,2,formal,320,120,0.03,0.6,square,stranger,j,j,0.234765299945138,1
3,11,2,19,2,formal,321,120,0.03,0.6,square,self,f,j,0.23450249992311,0
3,11,2,19,2,formal,322,120,0.03,0.6,square,stranger,j,j,0.234480599989183,1
3,11,2,19,2,formal,323,120,0.03,0.6,circle,stranger,f,,NaN,0
3,11,2,19,2,formal,324,120,0.03,0.6,circle,self,j,,NaN,0
3,11,2,19,2,formal,325,120,0.03,0.6,square,stranger,j,j,0.234082199982367,1
3,11,2,19,2,formal,326,120,0.03,0.6,square,self,f,j,0.247186399996281,0
3,11,2,19,2,formal,327,120,0.03,0.6,circle,stranger,f,f,0.234281799988821,1
3,11,2,19,2,formal,328,120,0.03,0.6,circle,self,j,j,0.234240300022066,1
3,11,2,19,2,formal,329,120,0.03,0.6,circle,stranger,f,j,0.238099599955603,0
3,11,2,19,2,formal,330,120,0.03,0.6,circle,self,j,j,0.234121899935417,1
3,11,2,19,2,formal,331,120,0.03,0.6,square,self,f,j,0.23413629992865,0
3,11,2,19,2,formal,332,120,0.03,0.6,square,stranger,j,f,0.234537200070918,0
3,11,2,19,2,formal,333,120,0.03,0.6,circle,self,j,,NaN,0
3,11,2,19,2,formal,334,120,0.03,0.6,square,stranger,j,,NaN,0
3,11,2,19,2,formal,335,120,0.03,0.6,square,self,f,j,0.234386199968867,0
3,11,2,19,2,formal,336,120,0.03,0.6,circle,stranger,f,f,0.262433400028385,1
3,11,2,19,2,formal,337,120,0.03,0.6,square,stranger,j,j,0.234264999977313,1
3,11,2,19,2,formal,338,120,0.03,0.6,circle,self,j,j,0.234360000002198,1
3,11,2,19,2,formal,339,120,0.03,0.6,square,self,f,j,0.234342199983075,0
3,11,2,19,2,formal,340,120,0.03,0.6,circle,stranger,f,,NaN,0
3,11,2,19,2,formal,341,120,0.03,0.6,circle,self,j,,NaN,0
3,11,2,19,2,formal,342,120,0.03,0.6,square,stranger,j,j,0.234532400034368,1
3,11,2,19,2,formal,343,120,0.03,0.6,square,self,f,j,0.234069900005125,0
3,11,2,19,2,formal,344,120,0.03,0.6,circle,stranger,f,f,0.24805389996618,1
3,11,2,19,2,formal,345,120,0.03,0.6,circle,stranger,f,j,0.234051699982956,0
3,11,2,19,2,formal,346,120,0.03,0.6,square,self,f,j,0.234940900001675,0
3,11,2,19,2,formal,347,120,0.03,0.6,square,stranger,j,f,0.248259900021367,0
3,11,2,19,2,formal,348,120,0.03,0.6,circle,self,j,j,0.234251799993217,1
3,11,2,19,2,formal,349,120,0.03,0.6,square,self,f,j,0.233985400060192,0
3,11,2,19,2,formal,350,120,0.03,0.6,square,stranger,j,f,0.234289700048976,0
3,11,2,19,2,formal,351,120,0.03,0.6,circle,self,j,j,0.233860999927856,1
3,11,2,19,2,formal,352,120,0.03,0.6,circle,stranger,f,j,0.234233700088225,0
3,11,2,19,2,formal,353,120,0.03,0.6,square,stranger,j,j,0.234259400051087,1
3,11,2,19,2,formal,354,120,0.03,0.6,circle,self,j,f,0.234459900064394,0
3,11,2,19,2,formal,355,120,0.03,0.6,circle,stranger,f,j,0.234226299915463,0
3,11,2,19,2,formal,356,120,0.03,0.6,square,self,f,j,0.234242799924687,0
3,11,2,19,2,formal,357,120,0.03,0.6,square,self,f,j,0.234134000027552,0
3,11,2,19,2,formal,358,120,0.03,0.6,circle,stranger,f,j,0.234202399966307,0
3,11,2,19,2,formal,359,120,0.03,0.6,square,stranger,j,j,0.234188699978404,1
3,11,2,19,2,formal,360,120,0.03,0.6,circle,self,j,f,0.233951300033368,0
3,11,2,19,2,formal,361,120,0.03,0.6,square,self,f,j,0.234456500038505,0
3,11,2,19,2,formal,362,120,0.03,0.6,square,stranger,j,j,0.23438569996506,1
3,11,2,19,2,formal,363,120,0.03,0.6,circle,self,j,j,0.234334300039336,1
3,11,2,19,2,formal,364,120,0.03,0.6,circle,stranger,f,f,0.234261299949139,1
3,11,2,19,2,formal,365,120,0.03,0.6,circle,stranger,f,j,0.234244900057092,0
3,11,2,19,2,formal,366,120,0.03,0.6,circle,self,j,j,0.23452359996736,1
3,11,2,19,2,formal,367,120,0.03,0.6,square,stranger,j,j,0.234334399923682,1
3,11,2,19,2,formal,368,120,0.03,0.6,square,self,f,,NaN,0
3,11,2,19,2,formal,369,120,0.03,0.6,square,self,f,,NaN,0
3,11,2,19,2,formal,370,120,0.03,0.6,circle,stranger,f,,NaN,0
3,11,2,19,2,formal,371,120,0.03,0.6,circle,self,j,j,0.250695600057952,1
3,11,2,19,2,formal,372,120,0.03,0.6,square,stranger,j,j,0.31138650001958,1
3,11,2,19,2,formal,373,120,0.03,0.6,circle,self,j,f,0.23407720006071,0
3,11,2,19,2,formal,374,120,0.03,0.6,circle,stranger,f,j,0.234153599943966,0
3,11,2,19,2,formal,375,120,0.03,0.6,square,stranger,j,j,0.234634099993855,1
3,11,2,19,2,formal,376,120,0.03,0.6,square,self,f,j,0.234192700008862,0
3,11,2,19,2,formal,377,120,0.03,0.6,circle,stranger,f,f,0.233791399979964,1
3,11,2,19,2,formal,378,120,0.03,0.6,square,self,f,j,0.234347800025716,0
3,11,2,19,2,formal,379,120,0.03,0.6,circle,self,j,j,0.23433839995414,1
3,11,2,19,2,formal,380,120,0.03,0.6,square,stranger,j,j,0.234497600002214,1
3,11,2,19,2,formal,381,120,0.03,0.6,square,self,f,j,0.460771099897102,0
3,11,2,19,2,formal,382,120,0.03,0.6,circle,self,j,j,0.359866699902341,1
3,11,2,19,2,formal,383,120,0.03,0.6,square,stranger,j,j,0.264123100088909,1
3,11,2,19,2,formal,384,120,0.03,0.6,circle,stranger,f,j,0.344629400060512,0
3,11,2,19,2,formal,385,120,0.03,0.6,circle,stranger,f,j,0.423325899988413,0
3,11,2,19,2,formal,386,120,0.03,0.6,circle,self,j,j,0.328426599968225,1
3,11,2,19,2,formal,387,120,0.03,0.6,square,stranger,j,j,0.24866539996583,1
3,11,2,19,2,formal,388,120,0.03,0.6,square,self,f,f,0.234907599980943,1
3,11,2,19,2,formal,389,120,0.03,0.6,circle,stranger,f,f,0.23347500001546,1
3,11,2,19,2,formal,390,120,0.03,0.6,circle,self,j,j,0.233809400000609,1
3,11,2,19,2,formal,391,120,0.03,0.6,square,stranger,j,j,0.234253200003877,1
3,11,2,19,2,formal,392,120,0.03,0.6,square,self,f,f,0.234175799996592,1
3,11,2,19,2,formal,393,120,0.03,0.6,circle,self,j,j,0.247516700066626,1
3,11,2,19,2,formal,394,120,0.03,0.6,square,self,f,j,0.234249499975704,0
3,11,2,19,2,formal,395,120,0.03,0.6,circle,stranger,f,f,0.234331599902362,1
3,11,2,19,2,formal,396,120,0.03,0.6,square,stranger,j,j,0.234238900011405,1
3,11,2,19,2,formal,397,120,0.03,0.6,circle,stranger,f,j,0.234352399944328,0
3,11,2,19,2,formal,398,120,0.03,0.6,square,self,f,j,0.234538999968208,0
3,11,2,19,2,formal,399,120,0.03,0.6,circle,self,j,,NaN,0
3,11,2,19,2,formal,400,120,0.03,0.6,square,stranger,j,,NaN,0
3,11,2,19,2,formal,401,120,0.03,0.6,circle,stranger,f,j,0.234759599901736,0
3,11,2,19,2,formal,402,120,0.03,0.6,circle,self,j,j,0.277235899935476,1
3,11,2,19,2,formal,403,120,0.03,0.6,square,stranger,j,f,0.234495999990031,0
3,11,2,19,2,formal,404,120,0.03,0.6,square,self,f,j,0.234639900038019,0
3,11,2,19,2,formal,405,120,0.03,0.6,circle,stranger,f,j,0.234375,0
3,11,2,19,2,formal,406,120,0.03,0.6,circle,self,j,j,0.234209600021131,1
3,11,2,19,2,formal,407,120,0.03,0.6,square,self,f,j,0.324045900022611,0
3,11,2,19,2,formal,408,120,0.03,0.6,square,stranger,j,f,0.234192400006577,0
3,11,2,19,2,formal,409,120,0.03,0.6,square,stranger,j,j,0.234178500017151,1
3,11,2,19,2,formal,410,120,0.03,0.6,circle,self,j,j,0.234103200025856,1
3,11,2,19,2,formal,411,120,0.03,0.6,circle,stranger,f,j,0.234127099975012,0
3,11,2,19,2,formal,412,120,0.03,0.6,square,self,f,j,0.234134500031359,0
3,11,2,19,2,formal,413,120,0.03,0.6,circle,self,j,j,0.234241500031203,1
3,11,2,19,2,formal,414,120,0.03,0.6,square,self,f,f,0.234251099987887,1
3,11,2,19,2,formal,415,120,0.03,0.6,circle,stranger,f,j,0.233979500015266,0
3,11,2,19,2,formal,416,120,0.03,0.6,square,stranger,j,j,0.234083799994551,1
3,11,2,19,2,formal,417,120,0.03,0.6,circle,self,j,f,0.234316600020975,0
3,11,2,19,2,formal,418,120,0.03,0.6,circle,stranger,f,j,0.23425410001073,0
3,11,2,19,2,formal,419,120,0.03,0.6,square,self,f,j,0.233678600052372,0
3,11,2,19,2,formal,420,120,0.03,0.6,square,stranger,j,j,0.235249900026247,1
3,11,2,19,2,formal,421,120,0.03,0.6,square,stranger,j,j,0.234339300077409,1
3,11,2,19,2,formal,422,120,0.03,0.6,square,self,f,j,0.234194300021045,0
3,11,2,19,2,formal,423,120,0.03,0.6,circle,stranger,f,j,0.242568899993785,0
3,11,2,19,2,formal,424,120,0.03,0.6,circle,self,j,f,0.234171999967657,0
3,11,2,19,2,formal,425,120,0.03,0.6,square,self,f,j,0.234567499952391,0
3,11,2,19,2,formal,426,120,0.03,0.6,square,stranger,j,j,0.23439950007014,1
3,11,2,19,2,formal,427,120,0.03,0.6,circle,self,j,j,0.234416299965233,1
3,11,2,19,2,formal,428,120,0.03,0.6,circle,stranger,f,j,0.234262799960561,0
3,11,2,19,2,formal,429,120,0.03,0.6,circle,stranger,f,j,0.234270200016908,0
3,11,2,19,2,formal,430,120,0.03,0.6,square,self,f,j,0.234260299941525,0
3,11,2,19,2,formal,431,120,0.03,0.6,circle,self,j,j,0.234100500005297,1
3,11,2,19,2,formal,432,120,0.03,0.6,square,stranger,j,j,0.258015899918973,1
3,11,2,19,2,formal,433,120,0.03,0.6,square,stranger,j,j,0.493178600096144,1
3,11,2,19,2,formal,434,120,0.03,0.6,circle,self,j,j,0.234899800037965,1
3,11,2,19,2,formal,435,120,0.03,0.6,circle,stranger,f,j,0.234335900051519,0
3,11,2,19,2,formal,436,120,0.03,0.6,square,self,f,f,0.357542600017041,1
3,11,2,19,2,formal,437,120,0.03,0.6,square,stranger,j,j,0.234180300030857,1
3,11,2,19,2,formal,438,120,0.03,0.6,circle,stranger,f,j,0.234157199971378,0
3,11,2,19,2,formal,439,120,0.03,0.6,circle,self,j,f,0.234208200010471,0
3,11,2,19,2,formal,440,120,0.03,0.6,square,self,f,j,0.234514000010677,0
3,11,2,19,2,formal,441,120,0.03,0.6,square,stranger,j,j,0.234199899947271,1
3,11,2,19,2,formal,442,120,0.03,0.6,circle,self,j,j,0.234307100065053,1
3,11,2,19,2,formal,443,120,0.03,0.6,square,self,f,f,0.234360400005244,1
3,11,2,19,2,formal,444,120,0.03,0.6,circle,stranger,f,f,0.234240899910219,1
3,11,2,19,2,formal,445,120,0.03,0.6,circle,stranger,f,j,0.234509100089781,0
3,11,2,19,2,formal,446,120,0.03,0.6,square,self,f,j,0.234206399996765,0
3,11,2,19,2,formal,447,120,0.03,0.6,circle,self,j,j,0.234518800047226,1
3,11,2,19,2,formal,448,120,0.03,0.6,square,stranger,j,j,0.234334300039336,1
3,11,2,19,2,formal,449,120,0.03,0.6,square,self,f,f,0.234193600015715,1
3,11,2,19,2,formal,450,120,0.03,0.6,circle,self,j,f,0.23436840006616,0
3,11,2,19,2,formal,451,120,0.03,0.6,square,stranger,j,j,0.234269000007771,1
3,11,2,19,2,formal,452,120,0.03,0.6,circle,stranger,f,j,0.234170100069605,0
3,11,2,19,2,formal,453,120,0.03,0.6,square,stranger,j,j,0.233965000021271,1
3,11,2,19,2,formal,454,120,0.03,0.6,square,self,f,f,0.234243599930778,1
3,11,2,19,2,formal,455,120,0.03,0.6,circle,self,j,j,0.234100800007582,1
3,11,2,19,2,formal,456,120,0.03,0.6,circle,stranger,f,j,0.234282699995674,0
3,11,2,19,2,formal,457,120,0.03,0.6,square,stranger,j,j,0.234592200024053,1
3,11,2,19,2,formal,458,120,0.03,0.6,circle,stranger,f,f,0.234006099984981,1
3,11,2,19,2,formal,459,120,0.03,0.6,circle,self,j,f,0.234259000048041,0
3,11,2,19,2,formal,460,120,0.03,0.6,square,self,f,j,0.24337420007214,0
3,11,2,19,2,formal,461,120,0.03,0.6,square,self,f,j,0.248473800020292,0
3,11,2,19,2,formal,462,120,0.03,0.6,circle,self,j,j,0.234445600071922,1
3,11,2,19,2,formal,463,120,0.03,0.6,circle,stranger,f,f,0.23422850004863,1
3,11,2,19,2,formal,464,120,0.03,0.6,square,stranger,j,j,0.234013900044374,1
3,11,2,19,2,formal,465,120,0.03,0.6,circle,stranger,f,j,0.234126899973489,0
3,11,2,19,2,formal,466,120,0.03,0.6,square,self,f,j,0.244028400047682,0
3,11,2,19,2,formal,467,120,0.03,0.6,square,stranger,j,j,0.234227599925362,1
3,11,2,19,2,formal,468,120,0.03,0.6,circle,self,j,j,0.234151300042868,1
3,11,2,19,2,formal,469,120,0.03,0.6,square,self,f,j,0.234332300024107,0
3,11,2,19,2,formal,470,120,0.03,0.6,circle,self,j,f,0.23441539995838,0
3,11,2,19,2,formal,471,120,0.03,0.6,circle,stranger,f,f,0.234295499976724,1
3,11,2,19,2,formal,472,120,0.03,0.6,square,stranger,j,j,0.234249199973419,1
3,11,2,19,2,formal,473,120,0.03,0.6,circle,stranger,f,j,0.234139600070193,0
3,11,2,19,2,formal,474,120,0.03,0.6,square,self,f,j,0.246209200005978,0
3,11,2,19,2,formal,475,120,0.03,0.6,circle,self,j,j,0.234026600024663,1
3,11,2,19,2,formal,476,120,0.03,0.6,square,stranger,j,j,0.247007299913093,1
3,11,2,19,2,formal,477,120,0.03,0.6,circle,stranger,f,j,0.234591500018723,0
3,11,2,19,2,formal,478,120,0.03,0.6,circle,self,j,j,0.234219199977815,1
3,11,2,19,2,formal,479,120,0.03,0.6,square,self,f,j,0.234713900019415,0
3,11,2,19,2,formal,480,120,0.03,0.6,square,stranger,j,f,0.234040800016373,0
3,11,2,19,2,formal,481,120,0.03,0.6,square,self,f,f,0.234379100031219,1
3,11,2,19,2,formal,482,120,0.03,0.6,circle,stranger,f,j,0.234198400052264,0
3,11,2,19,2,formal,483,120,0.03,0.6,circle,self,j,j,0.234215599950403,1
3,11,2,19,2,formal,484,120,0.03,0.6,square,stranger,j,j,0.234092999948189,1
3,11,2,19,2,formal,485,120,0.03,0.6,square,self,f,j,0.284517499967478,0
3,11,2,19,2,formal,486,120,0.03,0.6,square,stranger,j,j,0.234575800015591,1
3,11,2,19,2,formal,487,120,0.03,0.6,circle,self,j,j,0.234943700022995,1
3,11,2,19,2,formal,488,120,0.03,0.6,circle,stranger,f,,NaN,0
3,11,2,19,2,formal,489,120,0.03,0.6,circle,stranger,f,,NaN,0
3,11,2,19,2,formal,490,120,0.03,0.6,square,self,f,f,0.234081299975514,1
3,11,2,19,2,formal,491,120,0.03,0.6,circle,self,j,j,0.24404170003254,1
3,11,2,19,2,formal,492,120,0.03,0.6,square,stranger,j,j,0.234241700032726,1
3,11,2,19,2,formal,493,120,0.03,0.6,circle,stranger,f,j,0.260988900088705,0
3,11,2,19,2,formal,494,120,0.03,0.6,square,self,f,f,0.234037200105377,1
3,11,2,19,2,formal,495,120,0.03,0.6,square,stranger,j,f,0.234246599953622,0
3,11,2,19,2,formal,496,120,0.03,0.6,circle,self,j,j,0.234418399981223,1
3,11,2,19,2,formal,497,120,0.03,0.6,square,self,f,j,0.234280699980445,0
3,11,2,19,2,formal,498,120,0.03,0.6,circle,stranger,f,f,0.234085000003688,1
3,11,2,19,2,formal,499,120,0.03,0.6,square,stranger,j,j,0.234206299996004,1
3,11,2,19,2,formal,500,120,0.03,0.6,circle,self,j,j,0.234111499972641,1
3,11,2,19,2,formal,501,120,0.03,0.6,circle,stranger,f,j,0.234262500074692,0
3,11,2,19,2,formal,502,120,0.03,0.6,circle,self,j,j,0.233744000084698,1
3,11,2,19,2,formal,503,120,0.03,0.6,square,stranger,j,f,0.234461200074293,0
3,11,2,19,2,formal,504,120,0.03,0.6,square,self,f,j,0.234298399998806,0
3,11,2,19,2,formal,505,120,0.03,0.6,square,stranger,j,j,0.23433219990693,1
3,11,2,19,2,formal,506,120,0.03,0.6,square,self,f,j,0.234163900022395,0
3,11,2,19,2,formal,507,120,0.03,0.6,circle,self,j,f,0.235248300014064,0
3,11,2,19,2,formal,508,120,0.03,0.6,circle,stranger,f,f,0.23426619998645,1
3,11,2,19,2,formal,509,120,0.03,0.6,square,stranger,j,j,0.234285299899057,1
3,11,2,19,2,formal,510,120,0.03,0.6,square,self,f,j,0.234246799955145,0
3,11,2,19,2,formal,511,120,0.03,0.6,circle,stranger,f,j,0.234314800007269,0
3,11,2,19,2,formal,512,120,0.03,0.6,circle,self,j,j,0.234264299971983,1
3,11,2,19,2,formal,513,120,0.03,0.6,circle,self,j,f,0.234230699948967,0
3,11,2,19,2,formal,514,120,0.03,0.6,square,stranger,j,f,0.234994200058281,0
3,11,2,19,2,formal,515,120,0.03,0.6,circle,stranger,f,j,0.234368699952029,0
3,11,2,19,2,formal,516,120,0.03,0.6,square,self,f,j,0.234494799980894,0
3,11,2,19,2,formal,517,120,0.03,0.6,square,self,f,j,0.234110299963504,0
3,11,2,19,2,formal,518,120,0.03,0.6,circle,self,j,j,0.23459509992972,1
3,11,2,19,2,formal,519,120,0.03,0.6,circle,stranger,f,j,0.24850200000219,0
3,11,2,19,2,formal,520,120,0.03,0.6,square,stranger,j,j,0.234859899966978,1
3,11,2,19,2,formal,521,120,0.03,0.6,circle,stranger,f,j,0.234071299899369,0
3,11,2,19,2,formal,522,120,0.03,0.6,circle,self,j,j,0.244576999917626,1
3,11,2,19,2,formal,523,120,0.03,0.6,square,stranger,j,j,0.280050199944526,1
3,11,2,19,2,formal,524,120,0.03,0.6,square,self,f,f,0.234472699929029,1
3,11,2,19,2,formal,525,120,0.03,0.6,circle,stranger,f,f,0.234242399921641,1
3,11,2,19,2,formal,526,120,0.03,0.6,square,stranger,j,j,0.234250399982557,1
3,11,2,19,2,formal,527,120,0.03,0.6,circle,self,j,j,0.234358499990776,1
3,11,2,19,2,formal,528,120,0.03,0.6,square,self,f,j,0.234263299964368,0
3,11,2,19,2,formal,529,120,0.03,0.6,square,stranger,j,f,0.234279700089246,0
3,11,2,19,2,formal,530,120,0.03,0.6,circle,stranger,f,f,0.234353399951942,1
3,11,2,19,2,formal,531,120,0.03,0.6,circle,self,j,j,0.234275599941611,1
3,11,2,19,2,formal,532,120,0.03,0.6,square,self,f,j,0.234696600004099,0
3,11,2,19,2,formal,533,120,0.03,0.6,square,stranger,j,j,0.234268700005487,1
3,11,2,19,2,formal,534,120,0.03,0.6,circle,stranger,f,j,0.234417699975893,0
3,11,2,19,2,formal,535,120,0.03,0.6,circle,self,j,f,0.234097300097346,0
3,11,2,19,2,formal,536,120,0.03,0.6,square,self,f,f,0.234463199973106,1
3,11,2,19,2,formal,537,120,0.03,0.6,square,self,f,j,0.382280400022864,0
3,11,2,19,2,formal,538,120,0.03,0.6,circle,stranger,f,j,0.234661800088361,0
3,11,2,19,2,formal,539,120,0.03,0.6,circle,self,j,f,0.234223200008273,0
3,11,2,19,2,formal,540,120,0.03,0.6,square,stranger,j,j,0.234407900017686,1
3,11,2,19,2,formal,541,120,0.03,0.6,square,stranger,j,f,0.23424270004034,0
3,11,2,19,2,formal,542,120,0.03,0.6,circle,stranger,f,f,0.234335600049235,1
3,11,2,19,2,formal,543,120,0.03,0.6,circle,self,j,j,0.234351399936713,1
3,11,2,19,2,formal,544,120,0.03,0.6,square,self,f,,NaN,0
3,11,2,19,2,formal,545,120,0.03,0.6,square,self,f,,NaN,0
3,11,2,19,2,formal,546,120,0.03,0.6,square,stranger,j,,NaN,0
3,11,2,19,2,formal,547,120,0.03,0.6,circle,stranger,f,j,0.234293999965303,0
3,11,2,19,2,formal,548,120,0.03,0.6,circle,self,j,j,0.23440680000931,1
3,11,2,19,2,formal,549,120,0.03,0.6,circle,self,j,j,0.234239000012167,1
3,11,2,19,2,formal,550,120,0.03,0.6,square,stranger,j,j,0.234219099977054,1
3,11,2,19,2,formal,551,120,0.03,0.6,square,self,f,j,0.234253600006923,0
3,11,2,19,2,formal,552,120,0.03,0.6,circle,stranger,f,f,0.234568900079466,1
3,11,2,19,2,formal,553,120,0.03,0.6,square,self,f,f,0.234145099995658,1
3,11,2,19,2,formal,554,120,0.03,0.6,circle,stranger,f,j,0.234398200060241,0
3,11,2,19,2,formal,555,120,0.03,0.6,circle,self,j,j,0.236023499979638,1
3,11,2,19,2,formal,556,120,0.03,0.6,square,stranger,j,j,0.234028999926522,1
3,11,2,19,2,formal,557,120,0.03,0.6,circle,stranger,f,f,0.234195599914528,1
3,11,2,19,2,formal,558,120,0.03,0.6,circle,self,j,f,0.234624700038694,0
3,11,2,19,2,formal,559,120,0.03,0.6,square,self,f,j,0.234234300092794,0
3,11,2,19,2,formal,560,120,0.03,0.6,square,stranger,j,j,0.234411599929444,1
3,11,2,19,2,formal,561,120,0.03,0.6,square,self,f,j,0.234204199980013,0
3,11,2,19,2,formal,562,120,0.03,0.6,square,stranger,j,f,0.25401349994354,0
3,11,2,19,2,formal,563,120,0.03,0.6,circle,self,j,f,0.234378700028174,0
3,11,2,19,2,formal,564,120,0.03,0.6,circle,stranger,f,j,0.234105200041085,0
3,11,2,19,2,formal,565,120,0.03,0.6,circle,stranger,f,j,0.23471879994031,0
3,11,2,19,2,formal,566,120,0.03,0.6,square,self,f,j,0.257141500012949,0
3,11,2,19,2,formal,567,120,0.03,0.6,square,stranger,j,j,0.234044600045308,1
3,11,2,19,2,formal,568,120,0.03,0.6,circle,self,j,j,0.234567199950106,1
3,11,2,19,2,formal,569,120,0.03,0.6,circle,stranger,f,j,0.234261799952947,0
3,11,2,19,2,formal,570,120,0.03,0.6,circle,self,j,f,0.234673199942335,0
3,11,2,19,2,formal,571,120,0.03,0.6,square,self,f,f,0.234231800073758,1
3,11,2,19,2,formal,572,120,0.03,0.6,square,stranger,j,j,0.234229599940591,1
3,11,2,19,2,formal,573,120,0.03,0.6,square,self,f,j,0.234703499940224,0
3,11,2,19,2,formal,574,120,0.03,0.6,circle,stranger,f,j,0.234306199941784,0
3,11,2,19,2,formal,575,120,0.03,0.6,square,stranger,j,f,0.234189899987541,0
3,11,2,19,2,formal,576,120,0.03,0.6,circle,self,j,f,0.234217899967916,0
3,11,2,19,2,formal,577,120,0.03,0.6,square,self,f,j,0.257941899937578,0
3,11,2,19,2,formal,578,120,0.03,0.6,square,stranger,j,j,0.311908899922855,1
3,11,2,19,2,formal,579,120,0.03,0.6,circle,stranger,f,j,0.234072400024161,0
3,11,2,19,2,formal,580,120,0.03,0.6,circle,self,j,j,0.234839200042188,1
3,11,2,19,2,formal,581,120,0.03,0.6,circle,self,j,j,0.234475099947304,1
3,11,2,19,2,formal,582,120,0.03,0.6,square,self,f,f,0.234406900010072,1
3,11,2,19,2,formal,583,120,0.03,0.6,square,stranger,j,f,0.234243600047193,0
3,11,2,19,2,formal,584,120,0.03,0.6,circle,stranger,f,j,0.234205899992958,0
3,11,2,19,2,formal,585,120,0.03,0.6,circle,self,j,j,0.234246999956667,1
3,11,2,19,2,formal,586,120,0.03,0.6,square,self,f,j,0.234498800011352,0
3,11,2,19,2,formal,587,120,0.03,0.6,circle,stranger,f,f,0.233989899978042,1
3,11,2,19,2,formal,588,120,0.03,0.6,square,stranger,j,f,0.234439699910581,0
3,11,2,19,2,formal,589,120,0.03,0.6,circle,self,j,j,0.396989099914208,1
3,11,2,19,2,formal,590,120,0.03,0.6,square,self,f,j,0.234049800084904,0
3,11,2,19,2,formal,591,120,0.03,0.6,circle,stranger,f,j,0.234119199914858,0
3,11,2,19,2,formal,592,120,0.03,0.6,square,stranger,j,j,0.23451560002286,1
3,11,2,19,2,formal,593,120,0.03,0.6,square,self,f,,NaN,0
3,11,2,19,2,formal,594,120,0.03,0.6,circle,stranger,f,,NaN,0
3,11,2,19,2,formal,595,120,0.03,0.6,square,stranger,j,j,0.234662899980322,1
3,11,2,19,2,formal,596,120,0.03,0.6,circle,self,j,j,0.236259199911729,1
3,11,2,19,2,formal,597,120,0.03,0.6,square,self,f,j,0.234088399913162,0
3,11,2,19,2,formal,598,120,0.03,0.6,square,stranger,j,f,0.233868599985726,0
3,11,2,19,2,formal,599,120,0.03,0.6,circle,self,j,f,0.234284300007857,0
3,11,2,19,2,formal,600,120,0.03,0.6,circle,stranger,f,j,0.234218899975531,0
3,11,2,19,2,formal,601,120,0.03,0.6,circle,stranger,f,j,0.234094899962656,0
3,11,2,19,2,formal,602,120,0.03,0.6,circle,self,j,j,0.234731300035492,1
3,11,2,19,2,formal,603,120,0.03,0.6,square,stranger,j,j,0.23447419994045,1
3,11,2,19,2,formal,604,120,0.03,0.6,square,self,f,f,0.234314300003462,1
3,11,2,19,2,formal,605,120,0.03,0.6,square,stranger,j,f,0.234366799937561,0
3,11,2,19,2,formal,606,120,0.03,0.6,square,self,f,j,0.234261299949139,0
3,11,2,19,2,formal,607,120,0.03,0.6,circle,self,j,j,0.233889999915846,1
3,11,2,19,2,formal,608,120,0.03,0.6,circle,stranger,f,f,0.234441899927333,1
3,11,2,19,2,formal,609,120,0.03,0.6,square,stranger,j,f,0.234605200006627,0
3,11,2,19,2,formal,610,120,0.03,0.6,circle,stranger,f,j,0.234392500016838,0
3,11,2,19,2,formal,611,120,0.03,0.6,square,self,f,j,0.234287499915808,0
3,11,2,19,2,formal,612,120,0.03,0.6,circle,self,j,j,0.234262899961323,1
3,11,2,19,2,formal,613,120,0.03,0.6,circle,stranger,f,j,0.283566900063306,0
3,11,2,19,2,formal,614,120,0.03,0.6,circle,self,j,f,0.234402499976568,0
3,11,2,19,2,formal,615,120,0.03,0.6,square,stranger,j,f,0.234275300055742,0
3,11,2,19,2,formal,616,120,0.03,0.6,square,self,f,j,0.234423200017773,0
3,11,2,19,2,formal,617,120,0.03,0.6,square,stranger,j,j,0.234789300011471,1
3,11,2,19,2,formal,618,120,0.03,0.6,circle,self,j,j,0.23401220003143,1
3,11,2,19,2,formal,619,120,0.03,0.6,square,self,f,f,0.234140300075524,1
3,11,2,19,2,formal,620,120,0.03,0.6,circle,stranger,f,f,0.23412829998415,1
3,11,2,19,2,formal,621,120,0.03,0.6,circle,self,j,j,0.235077099991031,1
3,11,2,19,2,formal,622,120,0.03,0.6,square,self,f,,NaN,0
3,11,2,19,2,formal,623,120,0.03,0.6,square,stranger,j,,NaN,0
3,11,2,19,2,formal,624,120,0.03,0.6,circle,stranger,f,,NaN,0
3,11,2,19,2,formal,625,120,0.03,0.6,square,self,f,j,0.234247599961236,0
3,11,2,19,2,formal,626,120,0.03,0.6,circle,stranger,f,j,0.234241700032726,0
3,11,2,19,2,formal,627,120,0.03,0.6,circle,self,j,j,0.237742700031959,1
