subject,trial,P,T,W,M,label,v,a,t0,z,RT,response
4,18,115,232,1134,1366,stranger,1.3642099955228948,2.7483052048024836,0.2,0.7277212139703882,1.7999999999999345,1
4,19,115,232,1134,1366,self,5.657902013410319,2.7483052048024836,0.2,0.7277212139703882,0.4740000000000002,1
4,20,115,232,1134,1366,self,6.433846689492408,2.7483052048024836,0.2,0.7277212139703882,0.4440000000000002,1
4,21,115,232,1134,1366,stranger,1.5943607889091531,2.7483052048024836,0.2,0.7277212139703882,1.366,0
4,22,115,232,1134,1366,stranger,1.729425290118412,2.7483052048024836,0.2,0.7277212139703882,1.0100000000000007,1
4,23,115,232,1134,1366,stranger,2.485240455397883,2.7483052048024836,0.2,0.7277212139703882,0.9340000000000006,1
4,24,115,232,1134,1366,self,7.349299994399962,2.7483052048024836,0.2,0.7277212139703882,0.5090000000000002,1
4,25,115,232,1134,1366,stranger,1.347820063229616,2.7483052048024836,0.2,0.7277212139703882,1.286999999999991,1
4,26,115,232,1134,1366,stranger,2.215519135622684,2.7483052048024836,0.2,0.7277212139703882,1.1220000000000008,1
4,27,115,232,1134,1366,stranger,1.148662772157878,2.7483052048024836,0.2,0.7277212139703882,1.8709999999999267,1
4,28,115,232,1134,1366,stranger,1.784750297436669,2.7483052048024836,0.2,0.7277212139703882,1.504999999999967,1
4,29,115,232,1134,1366,self,6.993322614101434,2.7483052048024836,0.2,0.7277212139703882,0.41300000000000014,1
4,30,115,232,1134,1366,self,6.1492152325754095,2.7483052048024836,0.2,0.7277212139703882,0.6050000000000003,1
4,31,115,232,1134,1366,self,6.293568935308149,2.7483052048024836,0.2,0.7277212139703882,0.5010000000000002,1
4,32,115,232,1134,1366,stranger,0.819865970615985,2.7483052048024836,0.2,0.7277212139703882,1.366,0
4,33,115,232,1134,1366,self,6.4223623994589465,2.7483052048024836,0.2,0.7277212139703882,0.7060000000000004,1
4,34,115,232,1134,1366,stranger,1.5595689408130158,2.7483052048024836,0.2,0.7277212139703882,1.876999999999926,1
4,35,115,232,1134,1366,stranger,2.4524429403680363,2.7483052048024836,0.2,0.7277212139703882,0.9000000000000006,1
4,36,115,232,1134,1366,self,6.360097487518549,2.7483052048024836,0.2,0.7277212139703882,0.4440000000000002,1
4,37,115,232,1134,1366,self,5.277834701844703,2.7483052048024836,0.2,0.7277212139703882,0.5240000000000002,1
4,38,115,232,1134,1366,self,6.222967518732322,2.7483052048024836,0.2,0.7277212139703882,0.5050000000000002,1
4,39,115,232,1134,1366,self,5.715391216045098,2.7483052048024836,0.2,0.7277212139703882,0.42900000000000016,1
4,40,115,232,1134,1366,self,6.138662687623517,2.7483052048024836,0.2,0.7277212139703882,0.5450000000000003,1
4,41,115,232,1134,1366,self,7.613511725803599,2.7483052048024836,0.2,0.7277212139703882,0.4460000000000002,1
4,42,115,232,1134,1366,stranger,2.808642493742658,2.7483052048024836,0.2,0.7277212139703882,1.1000000000000008,1
4,43,115,232,1134,1366,self,6.360725175247686,2.7483052048024836,0.2,0.7277212139703882,0.4940000000000002,1
4,44,115,232,1134,1366,self,5.933940294798642,2.7483052048024836,0.2,0.7277212139703882,0.7240000000000004,1
4,45,115,232,1134,1366,stranger,1.9286025545414984,2.7483052048024836,0.2,0.7277212139703882,1.3519999999999839,1
4,46,115,232,1134,1366,stranger,2.358594180597408,2.7483052048024836,0.2,0.7277212139703882,1.1450000000000007,1
4,47,115,232,1134,1366,stranger,1.1056212381729564,2.7483052048024836,0.2,0.7277212139703882,1.4519999999999729,1
4,48,115,232,1134,1366,self,6.848687226207038,2.7483052048024836,0.2,0.7277212139703882,0.4560000000000002,1
4,49,115,232,1134,1366,stranger,1.951618953438928,2.7483052048024836,0.2,0.7277212139703882,0.5580000000000003,1
4,50,115,232,1134,1366,stranger,0.9170665450937197,2.7483052048024836,0.2,0.7277212139703882,0.7570000000000003,1
4,51,115,232,1134,1366,stranger,1.962328696332608,2.7483052048024836,0.2,0.7277212139703882,0.9730000000000005,1
4,52,115,232,1134,1366,stranger,2.0388894924573533,2.7483052048024836,0.2,0.7277212139703882,1.7289999999999424,1
4,53,115,232,1134,1366,self,6.043863491484981,2.7483052048024836,0.2,0.7277212139703882,0.5100000000000002,1
4,54,115,232,1134,1366,stranger,2.7787351344097164,2.7483052048024836,0.2,0.7277212139703882,0.5890000000000003,1
4,55,115,232,1134,1366,self,5.707094684711862,2.7483052048024836,0.2,0.7277212139703882,0.41500000000000015,1
4,56,115,232,1134,1366,self,5.938471855604842,2.7483052048024836,0.2,0.7277212139703882,0.5650000000000003,1
4,57,115,232,1134,1366,stranger,1.528696195345824,2.7483052048024836,0.2,0.7277212139703882,1.0690000000000006,1
4,58,115,232,1134,1366,stranger,1.9776114157065294,2.7483052048024836,0.2,0.7277212139703882,0.7440000000000004,1
4,59,115,232,1134,1366,self,6.57919086605235,2.7483052048024836,0.2,0.7277212139703882,0.4990000000000002,1
4,60,115,232,1134,1366,stranger,2.4432508752471174,2.7483052048024836,0.2,0.7277212139703882,0.40400000000000014,1
5,1,141,12,575,587,stranger,0.5624872539859348,1.2811167949112772,0.2,1.5611379133769834,0.201,1
5,2,141,12,575,587,stranger,0.5638730941821044,1.2811167949112772,0.2,1.5611379133769834,0.201,1
5,3,141,12,575,587,stranger,0.673479457000776,1.2811167949112772,0.2,1.5611379133769834,0.201,1
5,4,141,12,575,587,self,2.617111314189724,1.2811167949112772,0.2,1.5611379133769834,0.201,1
5,5,141,12,575,587,self,1.7705814069464334,1.2811167949112772,0.2,1.5611379133769834,0.201,1
5,6,141,12,575,587,self,2.282267617266683,1.2811167949112772,0.2,1.5611379133769834,0.201,1
5,7,141,12,575,587,stranger,-0.07993506320808885,1.2811167949112772,0.2,1.5611379133769834,0.201,1
5,8,141,12,575,587,stranger,1.5809209281468395,1.2811167949112772,0.2,1.5611379133769834,0.201,1
