subject,trial,P,T,W,M,label,v,a,t0,z,RT,response
20,14,19,475,465,940,self,5.275180834439146,2.6978690123664832,0.2,0.741325835625231,0.5650000000000003,1
20,15,19,475,465,940,self,4.108672521539945,2.6978690123664832,0.2,0.741325835625231,1.0450000000000006,1
20,16,19,475,465,940,self,4.884777702724788,2.6978690123664832,0.2,0.741325835625231,0.5370000000000003,1
20,17,19,475,465,940,self,4.351206051607306,2.6978690123664832,0.2,0.741325835625231,0.8020000000000005,1
20,18,19,475,465,940,self,4.621133530571096,2.6978690123664832,0.2,0.741325835625231,0.6380000000000003,1
20,19,19,475,465,940,stranger,1.564084497198071,2.6978690123664832,0.2,0.741325835625231,0.9620000000000006,1
20,20,19,475,465,940,self,4.054816283163278,2.6978690123664832,0.2,0.741325835625231,1.0010000000000006,1
20,21,19,475,465,940,self,4.056691438746563,2.6978690123664832,0.2,0.741325835625231,0.9940000000000007,1
20,22,19,475,465,940,self,5.1603146399193855,2.6978690123664832,0.2,0.741325835625231,0.6320000000000003,1
20,23,19,475,465,940,self,4.917297695664519,2.6978690123664832,0.2,0.741325835625231,0.5590000000000003,1
20,24,19,475,465,940,stranger,0.7046041083488669,2.6978690123664832,0.2,0.741325835625231,1.7389999999999413,0
20,25,19,475,465,940,self,5.14134070463068,2.6978690123664832,0.2,0.741325835625231,0.6240000000000003,1
20,26,19,475,465,940,stranger,1.020142819001755,2.6978690123664832,0.2,0.741325835625231,0.4500000000000002,0
20,27,19,475,465,940,self,4.8436500101343825,2.6978690123664832,0.2,0.741325835625231,0.5990000000000003,1
20,28,19,475,465,940,self,5.178174543318598,2.6978690123664832,0.2,0.741325835625231,0.42300000000000015,1
20,29,19,475,465,940,stranger,1.5630934623729313,2.6978690123664832,0.2,0.741325835625231,0.7750000000000004,1
20,30,19,475,465,940,stranger,1.3009366097225736,2.6978690123664832,0.2,0.741325835625231,1.1380000000000008,1
20,31,19,475,465,940,self,5.699005075463596,2.6978690123664832,0.2,0.741325835625231,0.5590000000000003,1
20,32,19,475,465,940,stranger,1.5209927540147352,2.6978690123664832,0.2,0.741325835625231,1.4119999999999773,1
20,33,19,475,465,940,stranger,1.8769349080228257,2.6978690123664832,0.2,0.741325835625231,0.8310000000000004,1
20,34,19,475,465,940,self,4.494414726052731,2.6978690123664832,0.2,0.741325835625231,0.6820000000000004,1
20,35,19,475,465,940,stranger,1.8226579360626567,2.6978690123664832,0.2,0.741325835625231,1.4609999999999719,1
20,36,19,475,465,940,self,5.784094143675861,2.6978690123664832,0.2,0.741325835625231,0.4580000000000002,1
20,37,19,475,465,940,stranger,0.2802143293831698,2.6978690123664832,0.2,0.741325835625231,0.9410000000000005,1
20,38,19,475,465,940,self,5.124464389925605,2.6978690123664832,0.2,0.741325835625231,0.6720000000000004,1
20,39,19,475,465,940,stranger,0.7340454146129433,2.6978690123664832,0.2,0.741325835625231,1.5629999999999606,1
20,40,19,475,465,940,self,4.0015363474643575,2.6978690123664832,0.2,0.741325835625231,0.5450000000000003,1
20,41,19,475,465,940,self,5.445040388399801,2.6978690123664832,0.2,0.741325835625231,0.4990000000000002,1
20,42,19,475,465,940,stranger,1.6139175743939091,2.6978690123664832,0.2,0.741325835625231,1.0840000000000007,1
20,43,19,475,465,940,self,5.174522317277027,2.6978690123664832,0.2,0.741325835625231,0.7170000000000003,1
20,44,19,475,465,940,stranger,0.9724278575543531,2.6978690123664832,0.2,0.741325835625231,1.5789999999999589,1
20,45,19,475,465,940,self,5.400954365399561,2.6978690123664832,0.2,0.741325835625231,0.5300000000000002,1
20,46,19,475,465,940,stranger,1.0701618708769194,2.6978690123664832,0.2,0.741325835625231,1.8919999999999244,1
20,47,19,475,465,940,stranger,0.8533889086590832,2.6978690123664832,0.2,0.741325835625231,1.6349999999999527,1
20,48,19,475,465,940,self,4.55792994808154,2.6978690123664832,0.2,0.741325835625231,0.5830000000000003,1
20,49,19,475,465,940,stranger,2.1110048741908076,2.6978690123664832,0.2,0.741325835625231,0.6400000000000003,1
20,50,19,475,465,940,self,6.027085561561294,2.6978690123664832,0.2,0.741325835625231,0.5350000000000003,1
20,51,19,475,465,940,stranger,0.6530056865323824,2.6978690123664832,0.2,0.741325835625231,0.8750000000000004,0
20,52,19,475,465,940,self,5.098900506344207,2.6978690123664832,0.2,0.741325835625231,0.7200000000000004,1
20,53,19,475,465,940,self,4.096928327037651,2.6978690123664832,0.2,0.741325835625231,0.7590000000000003,1
20,54,19,475,465,940,stranger,0.32401900664204786,2.6978690123664832,0.2,0.741325835625231,0.7810000000000004,0
20,55,19,475,465,940,stranger,1.5528854996010473,2.6978690123664832,0.2,0.741325835625231,1.1340000000000008,1
20,56,19,475,465,940,stranger,1.3851569276320506,2.6978690123664832,0.2,0.741325835625231,0.9400000000000001,0
20,57,19,475,465,940,stranger,0.6722947716334687,2.6978690123664832,0.2,0.741325835625231,0.6080000000000003,0
20,58,19,475,465,940,stranger,1.2382901100238306,2.6978690123664832,0.2,0.741325835625231,0.6140000000000003,1
20,59,19,475,465,940,self,5.2798569963304365,2.6978690123664832,0.2,0.741325835625231,0.4520000000000002,1
20,60,19,475,465,940,self,4.571553518522657,2.6978690123664832,0.2,0.741325835625231,1.0830000000000006,1
21,1,79,272,599,871,stranger,1.847856182090366,3.5626917163468823,0.2,0.5613732984033664,0.7500000000000004,0
21,2,79,272,599,871,stranger,2.248045756817865,3.5626917163468823,0.2,0.5613732984033664,1.641999999999952,1
21,3,79,272,599,871,self,6.56265394309978,3.5626917163468823,0.2,0.5613732984033664,0.7590000000000003,1
21,4,79,272,599,871,self,6.776238890678443,3.5626917163468823,0.2,0.5613732984033664,0.6980000000000004,1
21,5,79,272,599,871,stranger,1.893437863730676,3.5626917163468823,0.2,0.5613732984033664,1.977999999999915,1
21,6,79,272,599,871,self,6.781838764769059,3.5626917163468823,0.2,0.5613732984033664,0.8400000000000005,1
21,7,79,272,599,871,stranger,1.8115639197125306,3.5626917163468823,0.2,0.5613732984033664,1.0550000000000006,1
21,8,79,272,599,871,self,5.533597603618436,3.5626917163468823,0.2,0.5613732984033664,0.9130000000000005,1
21,9,79,272,599,871,stranger,1.8351180104955955,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,10,79,272,599,871,stranger,1.8940619627946838,3.5626917163468823,0.2,0.5613732984033664,0.3330000000000001,0
21,11,79,272,599,871,self,6.319973548782374,3.5626917163468823,0.2,0.5613732984033664,0.5600000000000003,1
21,12,79,272,599,871,self,6.248145700541247,3.5626917163468823,0.2,0.5613732984033664,0.6220000000000003,1
21,13,79,272,599,871,self,6.495762075830181,3.5626917163468823,0.2,0.5613732984033664,0.9340000000000006,1
21,14,79,272,599,871,self,6.755677406605216,3.5626917163468823,0.2,0.5613732984033664,0.7440000000000004,1
21,15,79,272,599,871,self,6.832124635766099,3.5626917163468823,0.2,0.5613732984033664,0.7510000000000003,1
21,16,79,272,599,871,self,7.4986658785360465,3.5626917163468823,0.2,0.5613732984033664,0.5770000000000003,1
21,17,79,272,599,871,stranger,1.769989212068222,3.5626917163468823,0.2,0.5613732984033664,1.8359999999999306,1
21,18,79,272,599,871,self,6.380797523229682,3.5626917163468823,0.2,0.5613732984033664,0.7810000000000004,1
21,19,79,272,599,871,stranger,1.8990316781413168,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,20,79,272,599,871,stranger,1.9555351113153168,3.5626917163468823,0.2,0.5613732984033664,1.1150000000000007,1
21,21,79,272,599,871,stranger,1.103072910208135,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,22,79,272,599,871,self,6.790310123667132,3.5626917163468823,0.2,0.5613732984033664,0.5340000000000003,1
21,23,79,272,599,871,stranger,0.2484674647012305,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,24,79,272,599,871,self,6.467615376312264,3.5626917163468823,0.2,0.5613732984033664,0.5390000000000003,1
21,25,79,272,599,871,self,7.27202021211296,3.5626917163468823,0.2,0.5613732984033664,0.6780000000000004,1
